scrape_time,keyword,product_name,product_url,seller,location,price_text
2025-09-13T16:52:35.609717,shoes,"Blue Laces Sneaker Shoes, Shoe Type: Designer Shoe",https://www.indiamart.com/proddetail/laces-sneaker-shoes-21366729273.html?pos=6&kwd=shoes&tags=rk:TS|plc:1|dt:1032|db:21|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_TS_G250_P-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=4,,Blue Laces,₹ 250 /Pair
2025-09-13T16:52:35.609717,shoes,Hardev Group Of Shoes,https://www.indiamart.com/hardevgroupofshoes/?pos=6&kwd=shoes&tags=rk:TS|plc:1|dt:1032|db:21|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_TS_G250_P-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Hardev Group Of Shoes,Agra,
2025-09-13T16:52:35.609717,shoes,"6002 Black Shoes, Size (India/UK): 6-10",https://www.indiamart.com/proddetail/6002-black-shoes-2857266957991.html?pos=7&kwd=shoes&tags=rk:A|plc:1|dt:1215|db:25|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_G250_P-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=4,,Black Shoes,₹ 260 /pair
2025-09-13T16:52:35.609717,shoes,Nexxon International,https://www.bokzzon.com/?pos=7&kwd=shoes&tags=rk:A|plc:1|dt:1215|db:25|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_G250_P-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Nexxon International,New Delhi,
2025-09-13T16:52:35.617088,shoes,Boys School Shoes,https://www.indiamart.com/proddetail/boys-school-shoes-2855529764473.html?pos=8&kwd=shoes&tags=rk:T||dt:132|db:03|prc:1|dtp:p||sv:M|rsf:gd|ri:M_T_250_NP-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,,Boys School,₹ 899 /pair
2025-09-13T16:52:35.619144,shoes,Aakaar Concepts,https://www.indiamart.com/aakaar-concepts/?pos=8&kwd=shoes&tags=rk:T||dt:132|db:03|prc:1|dtp:p||sv:M|rsf:gd|ri:M_T_250_NP-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Aakaar Concepts,Hyderabad,
2025-09-13T16:52:35.619144,shoes,Paragon Max 95139 Formal Shoes,https://www.indiamart.com/proddetail/paragon-max-95139-formal-shoes-2856541678588.html?pos=9&kwd=shoes&tags=rk:T||dt:128|db:03|prc:1|dtp:p||sv:M|rsf:gd|ri:M_T_250_NP-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=2,,Paragon Max,₹ 999 /pair
2025-09-13T16:52:35.621277,shoes,Jetaa Global Traders,https://www.indiamart.com/jetaa-global-traders/?pos=9&kwd=shoes&tags=rk:T||dt:128|db:03|prc:1|dtp:p||sv:M|rsf:gd|ri:M_T_250_NP-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Jetaa Global Traders,Secunderabad,
2025-09-13T16:52:35.624113,shoes,"Black Ladies Housekeeping Belly Cloth Shoes, Size: 10",https://www.indiamart.com/proddetail/ladies-housekeeping-belly-cloth-shoes-2849425960355.html?pos=10&kwd=shoes&tags=rk:T||dt:132|db:03|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|ri:M_T_250_NP-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=4,,Black Ladies,₹ 145 /pair
2025-09-13T16:52:35.624113,shoes,Rajadhani Foot Wear,https://www.indiamart.com/rajadhanifootwear-hyderabad/?pos=10&kwd=shoes&tags=rk:T||dt:132|db:03|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|ri:M_T_250_NP-|-res:RC3|ktp:N0|mtp:SP|wc:1|lcf:3|cq:hanamkonda|qr_nm:localhgmct-gl-gd|cs:18448|com-cf:nl|ptrs:na|mc:569|cat:145|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250910|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Rajadhani Foot Wear,Hyderabad,
2025-09-13T16:56:07.291055,electronics,Automotive Ecu,https://www.indiamart.com/proddetail/automotive-ecu-4163554433.html?pos=1&kwd=electronics&tags=rk:B||dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|ri:T_B_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=4,,Automotive Ecu,"₹ 1,000 /Piece"
2025-09-13T16:56:07.303516,electronics,Argus Embedded Systems Private Limited,https://www.emsysargus.com/?pos=1&kwd=electronics&tags=rk:B||dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|ri:T_B_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Argus Embedded Systems Private Limited,Hyderabad,
2025-09-13T16:56:07.308814,electronics,5V 3A UBEC,https://www.indiamart.com/proddetail/5v-3a-ubec-2856568283862.html?pos=2&kwd=electronics&tags=rk:B||dt:132|db:03|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|ri:M_B_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=3,,Piece Contact,₹ 180 /Piece
2025-09-13T16:56:07.316798,electronics,Raceway Impex,https://www.indiamart.com/raceway-impex/?pos=2&kwd=electronics&tags=rk:B||dt:132|db:03|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|ri:M_B_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Raceway Impex,Hyderabad,
2025-09-13T16:56:07.318910,electronics,Multitech Associates,https://www.indiamart.com/multitech-associates-hyderabad/?pos=3&kwd=electronics&tags=rk:C||dt:132|db:03|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Multitech Associates,Hyderabad,
2025-09-13T16:56:07.322941,electronics,Shree Ram Electricals,https://www.indiamart.com/shreeramelectricals-hyderabad/?pos=4&kwd=electronics&tags=rk:C||dt:132|db:03||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Shree Ram Electricals,Hyderabad,
2025-09-13T16:56:07.326953,electronics,Corporate Electricals,https://www.indiamart.com/corporate-electricals/?pos=5&kwd=electronics&tags=rk:C||dt:132|db:03||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Corporate Electricals,Hyderabad,
2025-09-13T16:56:07.326953,electronics,Mallikarjuna Electronics,https://www.indiamart.com/malik-arjuna-electronics/?pos=6&kwd=electronics&tags=rk:C||dt:132|db:03||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Mallikarjuna Electronics,Hyderabad,
2025-09-13T16:56:07.336394,electronics,Prime Printers,https://www.indiamart.com/prime-printers-hyderabad/?pos=7&kwd=electronics&tags=rk:C||dt:132|db:03||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Prime Printers,Hyderabad,
2025-09-13T16:56:07.336394,electronics,A.J. Shopping Creations,https://www.indiamart.com/aj-shopping-creations/?pos=8&kwd=electronics&tags=rk:C||dt:132|db:03|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,A.J. Shopping Creations,Hyderabad,
2025-09-13T16:56:07.336394,electronics,Sri Srinivasa Enterises ( Electrical & Hardware),https://www.indiamart.com/sri-srinivasa-enterises-electrical-hardware/?pos=9&kwd=electronics&tags=rk:C||dt:171|db:04||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Sri Srinivasa Enterises ( Electrical & Hardware),Nizamabad,
2025-09-13T16:56:07.336394,electronics,Sri Mohhan Spares,https://www.indiamart.com/sri-mohhan-spares/?pos=10&kwd=electronics&tags=rk:C||dt:210|db:05||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC2|ktp:N0|mtp:S|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd-localsup|cs:18842|com-cf:nl|ptrs:na|mc:68150|cat:29|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250716|prdt:250913|msf:ls|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Sri Mohhan Spares,Guntur,
2025-09-13T17:03:57.665713,fans,A1 Electricals,https://www.indiamart.com/a1-electricals-warangal/?pos=1&kwd=fans&tags=rk:B||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_B_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,A1 Electricals,Warangal,
2025-09-13T17:03:57.676432,fans,Divya Electrical And Engineering Co.,https://www.indiamart.com/divyaele-engg-co/?pos=2&kwd=fans&tags=rk:B||dt:5|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_B_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Divya Electrical And Engineering Co.,Warangal,
2025-09-13T17:03:57.680452,fans,"Hindware New Glam 2 Ceiling Fan, Sweep Size: 1200 Mm, Fan Speed: 380 Rpm",https://www.indiamart.com/proddetail/new-glam-2-ceiling-fan-23170673712.html?pos=3&kwd=fans&tags=rk:TS||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_TS_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=5,,Hindware New,"₹ 2,450 /Piece"
2025-09-13T17:03:57.682204,fans,Mahalaxmi Enterprise,https://www.indiamart.com/mahalaxmi-enterprise-warangal/?pos=3&kwd=fans&tags=rk:TS||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_TS_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Mahalaxmi Enterprise,Warangal,
2025-09-13T17:03:57.684216,fans,"Goldmedal Hush Air Ceiling Fan, 380 RPM",https://www.indiamart.com/proddetail/goldmedal-hush-air-ceiling-fan-2850182304333.html?pos=4&kwd=fans&tags=rk:T||dt:32|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,,Goldmedal Hush,"₹ 2,250 /Piece"
2025-09-13T17:03:57.688015,fans,Om Electricals And Sanitary,https://www.indiamart.com/om-electricals-and-sanitary/?pos=4&kwd=fans&tags=rk:T||dt:32|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Om Electricals And Sanitary,Jammikunta,
2025-09-13T17:03:57.688015,fans,1200 mm Orient Aeon Bldc 5 Star Celling Fan,https://www.indiamart.com/proddetail/orient-aeon-bldc-5-star-celling-fan-2856453726430.html?pos=5&kwd=fans&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,,Orient Aeon,"₹ 4,500 /Piece"
2025-09-13T17:03:57.695515,fans,Sri Vaibhav Lakshmi Agencies,https://www.indiamart.com/company/66133105/?pos=5&kwd=fans&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Sri Vaibhav Lakshmi Agencies,Warangal,
2025-09-13T17:03:57.695515,fans,"1200 mm V guard Insight -G ceiling Fans, 300 RPM",https://www.indiamart.com/proddetail/v-guard-insight-g-ceiling-fans-2855475398255.html?pos=6&kwd=fans&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=5,,Insight,"₹ 4,950 /Piece"
2025-09-13T17:03:57.695515,fans,Siri Electricals,https://www.indiamart.com/siri-electricals-warangal/?pos=6&kwd=fans&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Siri Electricals,Warangal,
2025-09-13T17:03:57.695515,fans,"Electricity Remote Control Fan, 400 Rpm",https://www.indiamart.com/proddetail/remote-control-fan-23952841962.html?pos=7&kwd=fans&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=3,,Electricity Remote,"₹ 1,500 /Piece"
2025-09-13T17:03:57.695515,fans,Bethel Industries,https://www.indiamart.com/bethel-industries/?pos=7&kwd=fans&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Bethel Industries,Hyderabad,
2025-09-13T17:03:57.695515,fans,"3 Blades Star neo celling fan, 1200 mm",https://www.indiamart.com/proddetail/star-neo-celling-fan-2855866271297.html?pos=8&kwd=fans&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=3,,Blades Star,₹ 800 /Piece
2025-09-13T17:03:57.710743,fans,Star Electrical Enterprises,https://www.indiamart.com/star-electricalenterprises/?pos=8&kwd=fans&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Star Electrical Enterprises,Hyderabad,
2025-09-13T17:03:57.712755,fans,"Decorative Ceiling Fan, 1200 mm",https://www.indiamart.com/proddetail/decorative-ceiling-fan-2856762810788.html?pos=9&kwd=fans&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=4,,Decorative Ceiling,"₹ 9,500 /Piece"
2025-09-13T17:03:57.716510,fans,Global Electricals,https://www.indiamart.com/globalelectricals-hyderabad/?pos=9&kwd=fans&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Global Electricals,Hyderabad,
2025-09-13T17:03:57.716510,fans,"Crompton Slientpro Sliky White, Fan Speed: 315, Power: 42WATTS",https://www.indiamart.com/proddetail/crompton-slientpro-sliky-white-23463303773.html?pos=10&kwd=fans&tags=rk:TS|plc:1|dt:128|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_TS_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4|r=4,,Crompton Slientpro,"₹ 7,300 /Piece"
2025-09-13T17:03:57.719654,fans,Hanvika Projects (OPC) Private Limited,https://www.indiamart.com/hanvika-projects/?pos=10&kwd=fans&tags=rk:TS|plc:1|dt:128|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_TS_250_P-|-res:RC4|ktp:N0|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:17061|com-cf:nl|ptrs:na|mc:436|cat:82|qry_typ:P|lang:en|tyr:-|qrd:250913|mrd:250913|prdt:250913|msf:ms|pfen:1|gli:G0I0|gc:Hanamkonda|ic:Hanamkonda|scw:1|v=4,Hanvika Projects (OPC) Private Limited,Secunderabad,
